genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
EHA03651_bin.93.fa.gz,671_2,0.020000000000000018,average,fastANI,671
EHA00563_bin.27.fa.gz,672_1,0.020000000000000018,average,fastANI,672
EHA03781_bin.11.fa.gz,672_1,0.020000000000000018,average,fastANI,672
EHA03453_bin.29.fa.gz,673_1,0.020000000000000018,average,fastANI,673
EHA03586_bin.15.fa.gz,673_1,0.020000000000000018,average,fastANI,673
EHA00719_bin.9.fa.gz,673_2,0.020000000000000018,average,fastANI,673
EHA03435_bin.10.fa.gz,674_0,0.020000000000000018,average,fastANI,674
EHA03781_bin.548.fa.gz,675_0,0.020000000000000018,average,fastANI,675
EHA03694_bin.55.fa.gz,676_1,0.020000000000000018,average,fastANI,676
EHA03755_bin.63.fa.gz,676_1,0.020000000000000018,average,fastANI,676
EHA03694_bin.518.fa.gz,677_1,0.020000000000000018,average,fastANI,677
EHA03755_bin.10.fa.gz,677_1,0.020000000000000018,average,fastANI,677
EHA03781_bin.539.fa.gz,678_0,0.020000000000000018,average,fastANI,678
EHA03431_bin.67.fa.gz,679_0,0.020000000000000018,average,fastANI,679
EHA03781_bin.310.fa.gz,680_0,0.020000000000000018,average,fastANI,680
EHA00564_bin.21.fa.gz,681_1,0.020000000000000018,average,fastANI,681
EHA03781_bin.679.fa.gz,681_2,0.020000000000000018,average,fastANI,681
EHA01432_bin.35.fa.gz,681_3,0.020000000000000018,average,fastANI,681
EHA03420_bin.10.fa.gz,681_3,0.020000000000000018,average,fastANI,681
EHA03378_bin.25.fa.gz,681_4,0.020000000000000018,average,fastANI,681
EHA03380_bin.20.fa.gz,681_5,0.020000000000000018,average,fastANI,681
EHA03399_bin.19.fa.gz,681_6,0.020000000000000018,average,fastANI,681
EHA01447_bin.15.fa.gz,681_7,0.020000000000000018,average,fastANI,681
EHA03384_bin.44.fa.gz,681_8,0.020000000000000018,average,fastANI,681
EHA01826_bin.47.fa.gz,681_9,0.020000000000000018,average,fastANI,681
EHA00726_bin.2.fa.gz,681_10,0.020000000000000018,average,fastANI,681
EHA03438_bin.3.fa.gz,681_10,0.020000000000000018,average,fastANI,681
EHA01404_bin.30.fa.gz,681_11,0.020000000000000018,average,fastANI,681
EHA01426_bin.12.fa.gz,681_11,0.020000000000000018,average,fastANI,681
EHA03376_bin.6.fa.gz,681_12,0.020000000000000018,average,fastANI,681
EHA02869_bin.85.fa.gz,681_13,0.020000000000000018,average,fastANI,681
EHA03424_bin.29.fa.gz,681_14,0.020000000000000018,average,fastANI,681
EHA03428_bin.1.fa.gz,681_15,0.020000000000000018,average,fastANI,681
EHA03781_bin.685.fa.gz,682_0,0.020000000000000018,average,fastANI,682
EHA00726_bin.7.fa.gz,683_1,0.020000000000000018,average,fastANI,683
EHA03781_bin.136.fa.gz,683_1,0.020000000000000018,average,fastANI,683
EHA03781_bin.556.fa.gz,684_0,0.020000000000000018,average,fastANI,684
EHA03694_bin.78.fa.gz,685_1,0.020000000000000018,average,fastANI,685
EHA03781_bin.774.fa.gz,685_2,0.020000000000000018,average,fastANI,685
EHA03694_bin.402.fa.gz,686_1,0.020000000000000018,average,fastANI,686
EHA03755_bin.300.fa.gz,686_1,0.020000000000000018,average,fastANI,686
EHA03651_bin.47.fa.gz,686_2,0.020000000000000018,average,fastANI,686
EHA03694_bin.69.fa.gz,687_1,0.020000000000000018,average,fastANI,687
EHA03755_bin.301.fa.gz,687_1,0.020000000000000018,average,fastANI,687
EHA03651_bin.11.fa.gz,687_2,0.020000000000000018,average,fastANI,687
EHA03438_bin.30.fa.gz,687_3,0.020000000000000018,average,fastANI,687
EHA00688_bin.27.fa.gz,688_1,0.020000000000000018,average,fastANI,688
EHA03755_bin.229.fa.gz,688_1,0.020000000000000018,average,fastANI,688
EHA03651_bin.161.fa.gz,688_2,0.020000000000000018,average,fastANI,688
EHA03781_bin.517.fa.gz,688_3,0.020000000000000018,average,fastANI,688
EHA03694_bin.401.fa.gz,689_0,0.020000000000000018,average,fastANI,689
EHA03781_bin.518.fa.gz,690_0,0.020000000000000018,average,fastANI,690
EHA03755_bin.91.fa.gz,691_0,0.020000000000000018,average,fastANI,691
EHA03694_bin.114.fa.gz,692_1,0.020000000000000018,average,fastANI,692
EHA03755_bin.139.fa.gz,692_2,0.020000000000000018,average,fastANI,692
EHA03651_bin.333.fa.gz,692_3,0.020000000000000018,average,fastANI,692
EHA01421_bin.70.fa.gz,693_1,0.020000000000000018,average,fastANI,693
EHA03694_bin.119.fa.gz,693_2,0.020000000000000018,average,fastANI,693
EHA03781_bin.540.fa.gz,693_3,0.020000000000000018,average,fastANI,693
EHA03781_bin.327.fa.gz,694_0,0.020000000000000018,average,fastANI,694
EHA03399_bin.5.fa.gz,695_1,0.020000000000000018,average,fastANI,695
EHA03408_bin.15.fa.gz,695_2,0.020000000000000018,average,fastANI,695
EHA03781_bin.696.fa.gz,696_0,0.020000000000000018,average,fastANI,696
EHA00726_bin.35.fa.gz,697_1,0.020000000000000018,average,fastANI,697
EHA03434_bin.56.fa.gz,697_1,0.020000000000000018,average,fastANI,697
EHA03651_bin.252.fa.gz,698_1,0.020000000000000018,average,fastANI,698
EHA03694_bin.499.fa.gz,698_2,0.020000000000000018,average,fastANI,698
EHA03755_bin.228.fa.gz,698_3,0.020000000000000018,average,fastANI,698
EHA03781_bin.78.fa.gz,699_0,0.020000000000000018,average,fastANI,699
EHA03588_bin.3.fa.gz,700_0,0.020000000000000018,average,fastANI,700
EHA00726_bin.16.fa.gz,701_1,0.020000000000000018,average,fastANI,701
EHA02919_bin.88.fa.gz,701_1,0.020000000000000018,average,fastANI,701
EHA03431_bin.14.fa.gz,701_1,0.020000000000000018,average,fastANI,701
EHA03443_bin.8.fa.gz,701_2,0.020000000000000018,average,fastANI,701
EHA01432_bin.135.fa.gz,701_3,0.020000000000000018,average,fastANI,701
EHA03404_bin.9.fa.gz,701_3,0.020000000000000018,average,fastANI,701
EHA03418_bin.12.fa.gz,701_3,0.020000000000000018,average,fastANI,701
EHA01404_bin.131.fa.gz,701_4,0.020000000000000018,average,fastANI,701
EHA03781_bin.404.fa.gz,702_0,0.020000000000000018,average,fastANI,702
EHA03781_bin.412.fa.gz,703_0,0.020000000000000018,average,fastANI,703
EHA00666_bin.7.fa.gz,704_1,0.020000000000000018,average,fastANI,704
EHA00679_bin.20.fa.gz,704_1,0.020000000000000018,average,fastANI,704
EHA00717_bin.25.fa.gz,704_1,0.020000000000000018,average,fastANI,704
EHA00667_bin.20.fa.gz,704_2,0.020000000000000018,average,fastANI,704
EHA00657_bin.16.fa.gz,705_1,0.020000000000000018,average,fastANI,705
EHA03584_bin.24.fa.gz,705_1,0.020000000000000018,average,fastANI,705
EHA01432_bin.150.fa.gz,705_2,0.020000000000000018,average,fastANI,705
EHA03419_bin.17.fa.gz,705_2,0.020000000000000018,average,fastANI,705
EHA03694_bin.177.fa.gz,705_2,0.020000000000000018,average,fastANI,705
EHA03694_bin.20.fa.gz,706_0,0.020000000000000018,average,fastANI,706
EHA03694_bin.90.fa.gz,707_0,0.020000000000000018,average,fastANI,707
EHA03694_bin.528.fa.gz,708_1,0.020000000000000018,average,fastANI,708
EHA03755_bin.31.fa.gz,708_1,0.020000000000000018,average,fastANI,708
EHA01404_bin.77.fa.gz,708_2,0.020000000000000018,average,fastANI,708
EHA03781_bin.385.fa.gz,708_3,0.020000000000000018,average,fastANI,708
EHA03694_bin.519.fa.gz,709_0,0.020000000000000018,average,fastANI,709
EHA03694_bin.66.fa.gz,710_0,0.020000000000000018,average,fastANI,710
EHA03449_bin.32.fa.gz,711_1,0.020000000000000018,average,fastANI,711
EHA03781_bin.42.fa.gz,711_1,0.020000000000000018,average,fastANI,711
EHA03781_bin.668.fa.gz,712_0,0.020000000000000018,average,fastANI,712
EHA03694_bin.257.fa.gz,713_1,0.020000000000000018,average,fastANI,713
EHA03781_bin.123.fa.gz,713_1,0.020000000000000018,average,fastANI,713
EHA03694_bin.157.fa.gz,714_0,0.020000000000000018,average,fastANI,714
EHA03781_bin.731.fa.gz,715_0,0.020000000000000018,average,fastANI,715
EHA00660_bin.32.fa.gz,716_1,0.020000000000000018,average,fastANI,716
EHA02869_bin.13.fa.gz,716_1,0.020000000000000018,average,fastANI,716
EHA00681_bin.20.fa.gz,716_2,0.020000000000000018,average,fastANI,716
EHA01447_bin.38.fa.gz,716_2,0.020000000000000018,average,fastANI,716
EHA03755_bin.329.fa.gz,716_2,0.020000000000000018,average,fastANI,716
EHA03385_bin.12.fa.gz,716_3,0.020000000000000018,average,fastANI,716
EHA00804_bin.24.fa.gz,717_1,0.020000000000000018,average,fastANI,717
EHA03755_bin.125.fa.gz,717_1,0.020000000000000018,average,fastANI,717
EHA03447_bin.14.fa.gz,718_0,0.020000000000000018,average,fastANI,718
EHA03694_bin.94.fa.gz,719_1,0.020000000000000018,average,fastANI,719
EHA03755_bin.149.fa.gz,719_1,0.020000000000000018,average,fastANI,719
EHA03651_bin.378.fa.gz,720_0,0.020000000000000018,average,fastANI,720
EHA00563_bin.17.fa.gz,721_1,0.020000000000000018,average,fastANI,721
EHA02915_bin.102.fa.gz,721_1,0.020000000000000018,average,fastANI,721
EHA03781_bin.29.fa.gz,721_1,0.020000000000000018,average,fastANI,721
EHA03379_bin.6.fa.gz,722_0,0.020000000000000018,average,fastANI,722
EHA01443_bin.118.fa.gz,723_1,0.020000000000000018,average,fastANI,723
EHA03408_bin.43.fa.gz,723_1,0.020000000000000018,average,fastANI,723
EHA03694_bin.110.fa.gz,723_1,0.020000000000000018,average,fastANI,723
EHA03387_bin.48.fa.gz,723_2,0.020000000000000018,average,fastANI,723
EHA01415_bin.50.fa.gz,724_1,0.020000000000000018,average,fastANI,724
EHA03385_bin.29.fa.gz,724_2,0.020000000000000018,average,fastANI,724
EHA01432_bin.85.fa.gz,724_3,0.020000000000000018,average,fastANI,724
EHA03400_bin.6.fa.gz,724_3,0.020000000000000018,average,fastANI,724
EHA03755_bin.106.fa.gz,724_3,0.020000000000000018,average,fastANI,724
EHA00722_bin.11.fa.gz,724_4,0.020000000000000018,average,fastANI,724
EHA01404_bin.130.fa.gz,724_4,0.020000000000000018,average,fastANI,724
EHA03781_bin.733.fa.gz,724_4,0.020000000000000018,average,fastANI,724
EHA03595_bin.4.fa.gz,724_5,0.020000000000000018,average,fastANI,724
EHA03375_bin.5.fa.gz,724_6,0.020000000000000018,average,fastANI,724
EHA03388_bin.24.fa.gz,725_1,0.020000000000000018,average,fastANI,725
EHA03423_bin.18.fa.gz,725_1,0.020000000000000018,average,fastANI,725
EHA03781_bin.121.fa.gz,726_0,0.020000000000000018,average,fastANI,726
EHA00804_bin.52.fa.gz,727_1,0.020000000000000018,average,fastANI,727
EHA03755_bin.74.fa.gz,727_1,0.020000000000000018,average,fastANI,727
EHA03392_bin.18.fa.gz,727_2,0.020000000000000018,average,fastANI,727
EHA03415_bin.21.fa.gz,728_0,0.020000000000000018,average,fastANI,728
EHA03781_bin.745.fa.gz,729_0,0.020000000000000018,average,fastANI,729
EHA00651_bin.26.fa.gz,730_1,0.020000000000000018,average,fastANI,730
EHA01432_bin.131.fa.gz,730_1,0.020000000000000018,average,fastANI,730
EHA03393_bin.8.fa.gz,730_1,0.020000000000000018,average,fastANI,730
EHA03417_bin.12.fa.gz,730_1,0.020000000000000018,average,fastANI,730
EHA03651_bin.69.fa.gz,730_1,0.020000000000000018,average,fastANI,730
EHA00655_bin.6.fa.gz,730_2,0.020000000000000018,average,fastANI,730
EHA03377_bin.15.fa.gz,730_3,0.020000000000000018,average,fastANI,730
EHA03597_bin.23.fa.gz,730_3,0.020000000000000018,average,fastANI,730
EHA03694_bin.280.fa.gz,730_4,0.020000000000000018,average,fastANI,730
EHA01443_bin.117.fa.gz,730_5,0.020000000000000018,average,fastANI,730
EHA03415_bin.19.fa.gz,730_5,0.020000000000000018,average,fastANI,730
EHA03596_bin.11.fa.gz,730_5,0.020000000000000018,average,fastANI,730
EHA03423_bin.47.fa.gz,730_6,0.020000000000000018,average,fastANI,730
EHA01404_bin.75.fa.gz,730_7,0.020000000000000018,average,fastANI,730
EHA02919_bin.35.fa.gz,730_7,0.020000000000000018,average,fastANI,730
EHA00652_bin.16.fa.gz,730_8,0.020000000000000018,average,fastANI,730
EHA03382_bin.12.fa.gz,730_8,0.020000000000000018,average,fastANI,730
EHA03651_bin.278.fa.gz,730_8,0.020000000000000018,average,fastANI,730
EHA03781_bin.487.fa.gz,730_9,0.020000000000000018,average,fastANI,730
EHA00660_bin.9.fa.gz,730_10,0.020000000000000018,average,fastANI,730
EHA03427_bin.10.fa.gz,730_11,0.020000000000000018,average,fastANI,730
EHA00662_bin.5.fa.gz,730_12,0.020000000000000018,average,fastANI,730
EHA00659_bin.34.fa.gz,730_13,0.020000000000000018,average,fastANI,730
EHA03439_bin.7.fa.gz,731_0,0.020000000000000018,average,fastANI,731
EHA00719_bin.1.fa.gz,732_1,0.020000000000000018,average,fastANI,732
EHA03598_bin.16.fa.gz,732_1,0.020000000000000018,average,fastANI,732
EHA03781_bin.294.fa.gz,733_0,0.020000000000000018,average,fastANI,733
EHA03781_bin.236.fa.gz,734_0,0.020000000000000018,average,fastANI,734
EHA03781_bin.688.fa.gz,735_0,0.020000000000000018,average,fastANI,735
EHA03651_bin.197.fa.gz,736_1,0.020000000000000018,average,fastANI,736
EHA03694_bin.651.fa.gz,736_1,0.020000000000000018,average,fastANI,736
EHA03781_bin.341.fa.gz,736_1,0.020000000000000018,average,fastANI,736
EHA03447_bin.21.fa.gz,737_0,0.020000000000000018,average,fastANI,737
EHA03781_bin.230.fa.gz,738_0,0.020000000000000018,average,fastANI,738
EHA00726_bin.40.fa.gz,739_0,0.020000000000000018,average,fastANI,739
EHA03440_bin.37.fa.gz,740_0,0.020000000000000018,average,fastANI,740
EHA00645_bin.24.fa.gz,741_1,0.020000000000000018,average,fastANI,741
EHA00679_bin.7.fa.gz,741_1,0.020000000000000018,average,fastANI,741
EHA00717_bin.23.fa.gz,741_1,0.020000000000000018,average,fastANI,741
EHA00563_bin.48.fa.gz,742_0,0.020000000000000018,average,fastANI,742
EHA03755_bin.406.fa.gz,743_0,0.020000000000000018,average,fastANI,743
EHA03755_bin.71.fa.gz,744_0,0.020000000000000018,average,fastANI,744
EHA03694_bin.504.fa.gz,745_1,0.020000000000000018,average,fastANI,745
EHA03781_bin.1.fa.gz,745_2,0.020000000000000018,average,fastANI,745
EHA03694_bin.463.fa.gz,746_0,0.020000000000000018,average,fastANI,746
EHA01426_bin.29.fa.gz,747_1,0.020000000000000018,average,fastANI,747
EHA03384_bin.18.fa.gz,747_1,0.020000000000000018,average,fastANI,747
EHA03423_bin.25.fa.gz,747_1,0.020000000000000018,average,fastANI,747
EHA01432_bin.165.fa.gz,747_2,0.020000000000000018,average,fastANI,747
EHA03383_bin.14.fa.gz,747_2,0.020000000000000018,average,fastANI,747
EHA03422_bin.18.fa.gz,747_2,0.020000000000000018,average,fastANI,747
EHA03584_bin.10.fa.gz,747_3,0.020000000000000018,average,fastANI,747
EHA03445_bin.13.fa.gz,747_4,0.020000000000000018,average,fastANI,747
EHA01402_bin.25.fa.gz,748_1,0.020000000000000018,average,fastANI,748
EHA03414_bin.25.fa.gz,748_1,0.020000000000000018,average,fastANI,748
EHA00659_bin.33.fa.gz,748_2,0.020000000000000018,average,fastANI,748
EHA00722_bin.16.fa.gz,748_2,0.020000000000000018,average,fastANI,748
EHA01826_bin.30.fa.gz,748_2,0.020000000000000018,average,fastANI,748
EHA02869_bin.26.fa.gz,748_2,0.020000000000000018,average,fastANI,748
EHA03592_bin.3.fa.gz,748_2,0.020000000000000018,average,fastANI,748
EHA01426_bin.109.fa.gz,748_3,0.020000000000000018,average,fastANI,748
EHA03394_bin.3.fa.gz,748_4,0.020000000000000018,average,fastANI,748
EHA00804_bin.33.fa.gz,749_1,0.020000000000000018,average,fastANI,749
EHA01404_bin.121.fa.gz,749_1,0.020000000000000018,average,fastANI,749
EHA03393_bin.10.fa.gz,749_1,0.020000000000000018,average,fastANI,749
EHA03755_bin.77.fa.gz,749_1,0.020000000000000018,average,fastANI,749
EHA03781_bin.163.fa.gz,749_2,0.020000000000000018,average,fastANI,749
EHA00724_bin.14.fa.gz,750_1,0.020000000000000018,average,fastANI,750
EHA03446_bin.3.fa.gz,750_1,0.020000000000000018,average,fastANI,750
EHA03445_bin.11.fa.gz,751_0,0.020000000000000018,average,fastANI,751
EHA00724_bin.4.fa.gz,752_1,0.020000000000000018,average,fastANI,752
EHA01409_bin.107.fa.gz,752_1,0.020000000000000018,average,fastANI,752
EHA03447_bin.9.fa.gz,752_1,0.020000000000000018,average,fastANI,752
EHA00717_bin.45.fa.gz,752_2,0.020000000000000018,average,fastANI,752
EHA03450_bin.17.fa.gz,753_0,0.020000000000000018,average,fastANI,753
EHA00563_bin.9.fa.gz,754_1,0.020000000000000018,average,fastANI,754
EHA02915_bin.52.fa.gz,754_1,0.020000000000000018,average,fastANI,754
EHA03651_bin.476.fa.gz,754_1,0.020000000000000018,average,fastANI,754
EHA00717_bin.8.fa.gz,755_1,0.020000000000000018,average,fastANI,755
EHA03434_bin.29.fa.gz,755_1,0.020000000000000018,average,fastANI,755
EHA00647_bin.4.fa.gz,756_1,0.020000000000000018,average,fastANI,756
EHA01825_bin.13.fa.gz,756_1,0.020000000000000018,average,fastANI,756
EHA03374_bin.3.fa.gz,756_1,0.020000000000000018,average,fastANI,756
EHA03755_bin.9.fa.gz,756_1,0.020000000000000018,average,fastANI,756
EHA03781_bin.654.fa.gz,756_2,0.020000000000000018,average,fastANI,756
EHA02919_bin.3.fa.gz,756_3,0.020000000000000018,average,fastANI,756
EHA03435_bin.55.fa.gz,756_4,0.020000000000000018,average,fastANI,756
EHA03781_bin.710.fa.gz,756_5,0.020000000000000018,average,fastANI,756
EHA03586_bin.14.fa.gz,757_1,0.020000000000000018,average,fastANI,757
EHA03781_bin.543.fa.gz,757_1,0.020000000000000018,average,fastANI,757
EHA01415_bin.63.fa.gz,757_2,0.020000000000000018,average,fastANI,757
EHA01421_bin.16.fa.gz,757_2,0.020000000000000018,average,fastANI,757
EHA03651_bin.294.fa.gz,757_2,0.020000000000000018,average,fastANI,757
EHA03401_bin.14.fa.gz,757_3,0.020000000000000018,average,fastANI,757
EHA03404_bin.15.fa.gz,757_3,0.020000000000000018,average,fastANI,757
EHA03392_bin.9.fa.gz,757_4,0.020000000000000018,average,fastANI,757
EHA03410_bin.11.fa.gz,757_5,0.020000000000000018,average,fastANI,757
EHA03781_bin.542.fa.gz,757_6,0.020000000000000018,average,fastANI,757
EHA03694_bin.4.fa.gz,758_1,0.020000000000000018,average,fastANI,758
EHA03755_bin.97.fa.gz,758_1,0.020000000000000018,average,fastANI,758
EHA03426_bin.5.fa.gz,758_2,0.020000000000000018,average,fastANI,758
EHA03423_bin.13.fa.gz,758_3,0.020000000000000018,average,fastANI,758
EHA03781_bin.39.fa.gz,758_4,0.020000000000000018,average,fastANI,758
EHA00727_bin.7.fa.gz,759_0,0.020000000000000018,average,fastANI,759
EHA01426_bin.79.fa.gz,760_1,0.020000000000000018,average,fastANI,760
EHA01443_bin.125.fa.gz,760_1,0.020000000000000018,average,fastANI,760
EHA03395_bin.3.fa.gz,760_1,0.020000000000000018,average,fastANI,760
EHA03398_bin.3.fa.gz,760_1,0.020000000000000018,average,fastANI,760
EHA03596_bin.21.fa.gz,760_1,0.020000000000000018,average,fastANI,760
EHA01404_bin.18.fa.gz,760_2,0.020000000000000018,average,fastANI,760
EHA01826_bin.50.fa.gz,760_3,0.020000000000000018,average,fastANI,760
EHA03781_bin.125.fa.gz,760_4,0.020000000000000018,average,fastANI,760
EHA01432_bin.2.fa.gz,761_1,0.020000000000000018,average,fastANI,761
EHA03420_bin.13.fa.gz,761_1,0.020000000000000018,average,fastANI,761
EHA03755_bin.340.fa.gz,761_1,0.020000000000000018,average,fastANI,761
EHA01421_bin.43.fa.gz,761_2,0.020000000000000018,average,fastANI,761
EHA03781_bin.216.fa.gz,761_3,0.020000000000000018,average,fastANI,761
EHA03694_bin.48.fa.gz,762_0,0.020000000000000018,average,fastANI,762
EHA01432_bin.132.fa.gz,763_1,0.020000000000000018,average,fastANI,763
EHA03755_bin.26.fa.gz,763_1,0.020000000000000018,average,fastANI,763
EHA03694_bin.233.fa.gz,764_1,0.020000000000000018,average,fastANI,764
EHA03755_bin.70.fa.gz,764_1,0.020000000000000018,average,fastANI,764
EHA03651_bin.41.fa.gz,764_2,0.020000000000000018,average,fastANI,764
EHA03781_bin.538.fa.gz,764_2,0.020000000000000018,average,fastANI,764
EHA03755_bin.131.fa.gz,765_0,0.020000000000000018,average,fastANI,765
EHA03694_bin.24.fa.gz,766_1,0.020000000000000018,average,fastANI,766
EHA03755_bin.143.fa.gz,766_1,0.020000000000000018,average,fastANI,766
EHA03414_bin.9.fa.gz,766_2,0.020000000000000018,average,fastANI,766
EHA03651_bin.383.fa.gz,766_3,0.020000000000000018,average,fastANI,766
EHA03445_bin.14.fa.gz,766_4,0.020000000000000018,average,fastANI,766
EHA03755_bin.155.fa.gz,767_0,0.020000000000000018,average,fastANI,767
EHA00666_bin.35.fa.gz,768_1,0.020000000000000018,average,fastANI,768
EHA00679_bin.3.fa.gz,768_1,0.020000000000000018,average,fastANI,768
EHA00717_bin.11.fa.gz,768_1,0.020000000000000018,average,fastANI,768
EHA03453_bin.18.fa.gz,768_1,0.020000000000000018,average,fastANI,768
EHA00658_bin.22.fa.gz,768_2,0.020000000000000018,average,fastANI,768
EHA00722_bin.7.fa.gz,768_2,0.020000000000000018,average,fastANI,768
EHA01443_bin.61.fa.gz,768_2,0.020000000000000018,average,fastANI,768
EHA00661_bin.13.fa.gz,768_3,0.020000000000000018,average,fastANI,768
EHA00565_bin.4.fa.gz,769_1,0.020000000000000018,average,fastANI,769
EHA03781_bin.124.fa.gz,769_1,0.020000000000000018,average,fastANI,769
EHA01826_bin.17.fa.gz,769_2,0.020000000000000018,average,fastANI,769
EHA03384_bin.15.fa.gz,769_2,0.020000000000000018,average,fastANI,769
EHA03423_bin.24.fa.gz,769_2,0.020000000000000018,average,fastANI,769
EHA00656_bin.4.fa.gz,769_3,0.020000000000000018,average,fastANI,769
EHA01404_bin.83.fa.gz,769_3,0.020000000000000018,average,fastANI,769
EHA03375_bin.14.fa.gz,769_3,0.020000000000000018,average,fastANI,769
EHA00668_bin.4.fa.gz,769_4,0.020000000000000018,average,fastANI,769
EHA02919_bin.98.fa.gz,770_1,0.020000000000000018,average,fastANI,770
EHA03781_bin.2.fa.gz,770_2,0.020000000000000018,average,fastANI,770
EHA03587_bin.20.fa.gz,770_3,0.020000000000000018,average,fastANI,770
